,sa,timedifference,sequence no,length
36741,ac:fd:ce:b0:da:79,72758.85837119899,26411,94
36758,ac:fd:ce:b0:da:79,72766.48626858699,26417,94
36784,ac:fd:ce:b0:da:79,72804.124238873,26424,94
36785,ac:fd:ce:b0:da:79,72804.12513636699,26425,94
36786,ac:fd:ce:b0:da:79,72804.309717488,26436,94
36787,ac:fd:ce:b0:da:79,72804.31062934399,26437,94
36788,ac:fd:ce:b0:da:79,72804.338401883,26438,94
36789,ac:fd:ce:b0:da:79,72804.33925502001,26439,94
36822,ac:fd:ce:b0:da:79,72853.71096537099,26458,94
36835,ac:fd:ce:b0:da:79,72872.13019511,26467,94
36836,ac:fd:ce:b0:da:79,72872.297193065,26478,94
36837,ac:fd:ce:b0:da:79,72872.330487595,26481,94
36911,ac:fd:ce:b0:da:79,73007.952034769,26538,94
36912,ac:fd:ce:b0:da:79,73007.952873227,26539,94
36913,ac:fd:ce:b0:da:79,73008.119918125,26550,94
36914,ac:fd:ce:b0:da:79,73008.120835753,26551,94
36915,ac:fd:ce:b0:da:79,73008.146710573,26552,94
36916,ac:fd:ce:b0:da:79,73008.147667121,26553,94
36953,ac:fd:ce:b0:da:79,73075.908382883,26576,94
36954,ac:fd:ce:b0:da:79,73075.909263268,26577,94
36962,ac:fd:ce:b0:da:79,73097.288439553,26605,94
36963,ac:fd:ce:b0:da:79,73097.386765818,26609,94
36964,ac:fd:ce:b0:da:79,73097.41133951899,26610,94
36965,ac:fd:ce:b0:da:79,73097.434997472,26611,94
37001,ac:fd:ce:b0:da:79,73143.822104828,26636,94
37002,ac:fd:ce:b0:da:79,73143.82303214699,26637,94
37003,ac:fd:ce:b0:da:79,73143.850795054,26638,94
37004,ac:fd:ce:b0:da:79,73143.851648174,26639,94
