,sa,timedifference,sequence no,length
28839,ac:fd:ce:b0:da:79,57616.380102555995,20565,94
28868,ac:fd:ce:b0:da:79,57684.101988548995,20591,94
28869,ac:fd:ce:b0:da:79,57684.10289856199,20592,94
28870,ac:fd:ce:b0:da:79,57684.26875153199,20603,94
28871,ac:fd:ce:b0:da:79,57684.269689898996,20604,94
28981,ac:fd:ce:b0:da:79,57893.376560366,20657,94
28994,ac:fd:ce:b0:da:79,57914.665184475,20673,94
28995,ac:fd:ce:b0:da:79,57914.692629348996,20674,94
28996,ac:fd:ce:b0:da:79,57914.693477807996,20675,94
28997,ac:fd:ce:b0:da:79,57914.865936391,20686,94
28998,ac:fd:ce:b0:da:79,57914.871650286,20687,94
29025,ac:fd:ce:b0:da:79,57982.784205063,20712,94
29026,ac:fd:ce:b0:da:79,57982.785157925995,20713,94
29054,ac:fd:ce:b0:da:79,58050.525197430004,20737,94
29055,ac:fd:ce:b0:da:79,58050.569179478,20738,94
29056,ac:fd:ce:b0:da:79,58050.570014462995,20739,94
