,sa,timedifference,sequence no,length
37459,ac:fd:ce:b0:da:79,73825.067175563,26986,94
37460,ac:fd:ce:b0:da:79,73825.068012346,26987,94
37461,ac:fd:ce:b0:da:79,73825.236319285,26998,94
37462,ac:fd:ce:b0:da:79,73825.266889924,27001,94
37647,ac:fd:ce:b0:da:79,74083.251591315,27051,94
37653,ac:fd:ce:b0:da:79,74101.09945269,27057,94
37654,ac:fd:ce:b0:da:79,74101.148690601,27059,94
37670,ac:fd:ce:b0:da:79,74124.006728285,27063,94
37692,ac:fd:ce:b0:da:79,74156.512431335,27076,94
37693,ac:fd:ce:b0:da:79,74156.65460091,27087,94
37694,ac:fd:ce:b0:da:79,74156.680643965,27088,94
37695,ac:fd:ce:b0:da:79,74156.681979869,27089,94
37696,ac:fd:ce:b0:da:79,74156.708976431,27090,94
37697,ac:fd:ce:b0:da:79,74156.971341426,27098,94
37698,ac:fd:ce:b0:da:79,74156.972214248,27099,94
37737,ac:fd:ce:b0:da:79,74224.505400166,27114,94
37738,ac:fd:ce:b0:da:79,74224.506249124,27115,94
