2.2954285419660997e-05,-91,6,3096,olleh_WiFi_1B37,08:5d:dd:60:1b:3b
2.2391161781588763e-05,-91,6,3096,olleh_WiFi_1B37,08:5d:dd:60:1b:3b
2.2354747871846516e-05,-91,6,3096,olleh_WiFi_1B37,08:5d:dd:60:1b:3b
0.0,-91,6,3096,olleh_WiFi_1B37,08:5d:dd:60:1b:3b
2.2335971174995545e-05,-91,6,3096,olleh_WiFi_1B37,08:5d:dd:60:1b:3b
0.0,-91,6,3096,olleh_WiFi_1B37,08:5d:dd:60:1b:3b
2.228750709221406e-05,-91,6,3096,olleh_WiFi_1B37,08:5d:dd:60:1b:3b
2.221008018578685e-05,-91,6,3096,olleh_WiFi_1B37,08:5d:dd:60:1b:3b
2.4116649105821127e-05,-91,6,3096,olleh_WiFi_1B37,08:5d:dd:60:1b:3b
0.0,-91,6,3096,olleh_WiFi_1B37,08:5d:dd:60:1b:3b
2.2575286784074495e-05,-91,6,3096,olleh_WiFi_1B37,08:5d:dd:60:1b:3b
2.22080415368841e-05,-91,6,3096,olleh_WiFi_1B37,08:5d:dd:60:1b:3b
2.2543347883273516e-05,-91,6,3096,olleh_WiFi_1B37,08:5d:dd:60:1b:3b
0.0,-91,6,3096,olleh_WiFi_1B37,08:5d:dd:60:1b:3b
2.3513070256944343e-05,-91,6,3096,olleh_WiFi_1B37,08:5d:dd:60:1b:3b
2.217761048773067e-05,-91,6,3096,olleh_WiFi_1B37,08:5d:dd:60:1b:3b
0.0,-91,6,3096,olleh_WiFi_1B37,08:5d:dd:60:1b:3b
2.193790225991753e-05,-91,6,3096,olleh_WiFi_1B37,08:5d:dd:60:1b:3b
2.2804862527648385e-05,-91,6,3096,olleh_WiFi_1B37,08:5d:dd:60:1b:3b
2.2723022880528353e-05,-91,6,3096,olleh_WiFi_1B37,08:5d:dd:60:1b:3b
2.2321588613350584e-05,-91,6,3096,olleh_WiFi_1B37,08:5d:dd:60:1b:3b
2.145907472881027e-05,-91,6,3096,olleh_WiFi_1B37,08:5d:dd:60:1b:3b
0.0,-91,6,3096,olleh_WiFi_1B37,08:5d:dd:60:1b:3b
0.0,-91,6,3096,olleh_WiFi_1B37,08:5d:dd:60:1b:3b
