,sa,timedifference,sequence no,length
7522,1c:f2:9a:69:bf:0b,12653.716161728,17110,128
7640,1c:f2:9a:69:bf:0b,12869.861575654999,17419,128
7641,1c:f2:9a:69:bf:0b,12869.902074299,17420,128
7642,1c:f2:9a:69:bf:0b,12869.903280392999,17421,128
7643,1c:f2:9a:69:bf:0b,12869.977013194,17424,128
7644,1c:f2:9a:69:bf:0b,12869.996201999,17428,128
7645,1c:f2:9a:69:bf:0b,12870.297684501,17444,128
7700,1c:f2:9a:69:bf:0b,12942.236530772,17538,128
7701,1c:f2:9a:69:bf:0b,12942.255403761998,17539,128
7797,1c:f2:9a:69:bf:0b,13086.401689102999,17746,128
7798,1c:f2:9a:69:bf:0b,13086.407891809999,17747,128
7835,1c:f2:9a:69:bf:0b,13158.348094493,17847,128
7836,1c:f2:9a:69:bf:0b,13158.729831804998,17868,128
7837,1c:f2:9a:69:bf:0b,13158.749819884999,17869,128
