,sa,timedifference,sequence no,length
29665,1c:f2:9a:69:bf:0b,59410.818556950995,73300,128
29666,1c:f2:9a:69:bf:0b,59410.837743252996,73301,128
29667,1c:f2:9a:69:bf:0b,59411.156440447005,73319,128
29668,1c:f2:9a:69:bf:0b,59411.157544110996,73320,128
29742,1c:f2:9a:69:bf:0b,59555.563182968,73542,128
29743,1c:f2:9a:69:bf:0b,59555.583396308,73546,128
29794,1c:f2:9a:69:bf:0b,59699.42360619,73736,128
29795,1c:f2:9a:69:bf:0b,59699.825437638,73761,128
29835,1c:f2:9a:69:bf:0b,59771.441411346,73833,128
29836,1c:f2:9a:69:bf:0b,59771.454117627996,73834,128
29837,1c:f2:9a:69:bf:0b,59771.496872262,73837,128
29838,1c:f2:9a:69:bf:0b,59771.846391221,73856,128
29907,1c:f2:9a:69:bf:0b,59915.026188350996,73954,128
29908,1c:f2:9a:69:bf:0b,59915.048634729,73955,128
29909,1c:f2:9a:69:bf:0b,59915.358274950995,73972,128
29910,1c:f2:9a:69:bf:0b,59915.431509896,73978,128
29952,1c:f2:9a:69:bf:0b,59987.468213032,74075,128
