,sa,timedifference,sequence no,length
29135,1c:f2:9a:69:bf:0b,58258.068820045,71923,128
29136,1c:f2:9a:69:bf:0b,58258.083843329,71924,128
29137,1c:f2:9a:69:bf:0b,58258.160091063,71929,128
29173,1c:f2:9a:69:bf:0b,58329.941154532,72017,128
29213,1c:f2:9a:69:bf:0b,58403.057942989,72117,128
29214,1c:f2:9a:69:bf:0b,58403.078103915,72118,128
29215,1c:f2:9a:69:bf:0b,58403.462408998996,72138,128
29216,1c:f2:9a:69:bf:0b,58403.479628138,72139,128
29280,1c:f2:9a:69:bf:0b,58546.719654206,72240,128
29324,1c:f2:9a:69:bf:0b,58690.987907623,72452,128
29325,1c:f2:9a:69:bf:0b,58691.002152516,72453,128
29351,1c:f2:9a:69:bf:0b,58762.982610232,72545,128
29352,1c:f2:9a:69:bf:0b,58763.031179002006,72548,128
29353,1c:f2:9a:69:bf:0b,58763.38410967399,72566,128
