,sa,timedifference,sequence no,length
799,1c:f2:9a:69:bf:0b,1223.35356093,1511,128
844,1c:f2:9a:69:bf:0b,1294.868536468,1585,128
845,1c:f2:9a:69:bf:0b,1294.8824858140001,1586,128
846,1c:f2:9a:69:bf:0b,1294.9546335769999,1589,128
847,1c:f2:9a:69:bf:0b,1295.2245534590002,1605,128
848,1c:f2:9a:69:bf:0b,1295.241710182,1606,128
849,1c:f2:9a:69:bf:0b,1295.2724107190002,1608,128
850,1c:f2:9a:69:bf:0b,1295.283572576,1609,128
886,1c:f2:9a:69:bf:0b,1367.212893159,1708,128
887,1c:f2:9a:69:bf:0b,1367.224147326,1709,128
891,1c:f2:9a:69:bf:0b,1367.606438158,1731,128
892,1c:f2:9a:69:bf:0b,1367.627259979,1732,128
978,1c:f2:9a:69:bf:0b,1511.359161755,1916,128
979,1c:f2:9a:69:bf:0b,1511.371365757,1917,128
980,1c:f2:9a:69:bf:0b,1511.761891807,1938,128
981,1c:f2:9a:69:bf:0b,1511.7758491400002,1939,128
1030,1c:f2:9a:69:bf:0b,1583.306420442,2009,128
1031,1c:f2:9a:69:bf:0b,1583.319796574,2011,128
1032,1c:f2:9a:69:bf:0b,1583.701031248,2031,128
1033,1c:f2:9a:69:bf:0b,1583.7208741240001,2032,128
1122,1c:f2:9a:69:bf:0b,1727.2157894759998,2153,128
1123,1c:f2:9a:69:bf:0b,1727.234927092,2154,128
1161,1c:f2:9a:69:bf:0b,1798.694800151,2223,128
