,sa,timedifference,sequence no,length
0,1c:f2:9a:69:bf:0b,0.0,0,128
1,1c:f2:9a:69:bf:0b,0.018287562999999896,1,128
163,1c:f2:9a:69:bf:0b,216.10730025200002,301,128
164,1c:f2:9a:69:bf:0b,216.12814704299998,302,128
165,1c:f2:9a:69:bf:0b,216.167655979,305,128
276,1c:f2:9a:69:bf:0b,360.25323060600005,502,128
277,1c:f2:9a:69:bf:0b,360.60913407600003,524,128
278,1c:f2:9a:69:bf:0b,360.66271609499995,527,128
279,1c:f2:9a:69:bf:0b,360.671385403,528,128
367,1c:f2:9a:69:bf:0b,503.722758469,625,128
368,1c:f2:9a:69:bf:0b,503.73809103499997,626,128
369,1c:f2:9a:69:bf:0b,503.765012374,628,128
370,1c:f2:9a:69:bf:0b,503.779758299,629,128
418,1c:f2:9a:69:bf:0b,575.600253284,720,128
