,sa,timedifference,sequence no,length
14419,1c:f2:9a:69:bf:0b,25248.253142885,32991,128
14450,1c:f2:9a:69:bf:0b,25320.082496228,33082,128
14451,1c:f2:9a:69:bf:0b,25320.097724886997,33083,128
14452,1c:f2:9a:69:bf:0b,25320.461309404,33103,128
14453,1c:f2:9a:69:bf:0b,25320.488109956998,33105,128
14484,1c:f2:9a:69:bf:0b,25392.42987282,33204,128
14485,1c:f2:9a:69:bf:0b,25392.760998495996,33227,128
14486,1c:f2:9a:69:bf:0b,25392.833618912,33230,128
14487,1c:f2:9a:69:bf:0b,25392.856172724,33231,128
14554,1c:f2:9a:69:bf:0b,25536.628815496,33416,128
14555,1c:f2:9a:69:bf:0b,25536.629915647998,33417,128
14600,1c:f2:9a:69:bf:0b,25679.743420826,33524,128
14601,1c:f2:9a:69:bf:0b,25680.133162082,33546,128
14626,1c:f2:9a:69:bf:0b,25752.117254520002,33643,128
14627,1c:f2:9a:69:bf:0b,25752.505448292,33669,128
14628,1c:f2:9a:69:bf:0b,25752.520654201,33670,128
