,sa,timedifference,sequence no,length
32023,1c:f2:9a:69:bf:0b,64237.476832603,79556,128
32024,1c:f2:9a:69:bf:0b,64237.495787224,79557,128
32078,1c:f2:9a:69:bf:0b,64382.466611918,79743,128
32079,1c:f2:9a:69:bf:0b,64382.479337522,79744,128
32110,1c:f2:9a:69:bf:0b,64454.461850454,79839,128
32111,1c:f2:9a:69:bf:0b,64454.475703651,79840,128
32112,1c:f2:9a:69:bf:0b,64454.503167653995,79842,128
32131,1c:f2:9a:69:bf:0b,64526.802994471,79954,128
32132,1c:f2:9a:69:bf:0b,64526.809217018,79955,128
32134,1c:f2:9a:69:bf:0b,64527.214024058,79982,128
32157,1c:f2:9a:69:bf:0b,64598.785489559,80052,128
32158,1c:f2:9a:69:bf:0b,64598.810085458994,80053,128
32159,1c:f2:9a:69:bf:0b,64598.846605512,80056,128
32160,1c:f2:9a:69:bf:0b,64598.938803838995,80060,128
