,sa,timedifference,sequence no,length
8615,1c:f2:9a:69:bf:0b,14453.674035249998,19446,128
8616,1c:f2:9a:69:bf:0b,14453.684222036,19447,128
8654,1c:f2:9a:69:bf:0b,14526.015405904998,19568,128
8655,1c:f2:9a:69:bf:0b,14526.033839664,19569,128
8742,1c:f2:9a:69:bf:0b,14669.130275184,19671,128
8778,1c:f2:9a:69:bf:0b,14741.364454649998,19782,128
8779,1c:f2:9a:69:bf:0b,14741.378686895,19783,128
8780,1c:f2:9a:69:bf:0b,14741.409000558,19788,128
8781,1c:f2:9a:69:bf:0b,14741.420438534999,19789,128
8836,1c:f2:9a:69:bf:0b,14813.215293533,19875,128
8837,1c:f2:9a:69:bf:0b,14813.266741519,19878,128
8838,1c:f2:9a:69:bf:0b,14813.351450569999,19882,128
8839,1c:f2:9a:69:bf:0b,14813.666336454,19899,128
8840,1c:f2:9a:69:bf:0b,14813.678564519998,19900,128
8898,1c:f2:9a:69:bf:0b,14885.603029472999,19995,128
8899,1c:f2:9a:69:bf:0b,14885.620257929,19996,128
8941,1c:f2:9a:69:bf:0b,14958.057295383,20118,128
