,sa,timedifference,sequence no,length
27249,1c:f2:9a:69:bf:0b,54655.617912318994,66973,128
27250,1c:f2:9a:69:bf:0b,54656.020073502004,67001,128
27251,1c:f2:9a:69:bf:0b,54656.036744105004,67002,128
27286,1c:f2:9a:69:bf:0b,54727.965055762004,67098,128
27287,1c:f2:9a:69:bf:0b,54727.982606788,67099,128
27318,1c:f2:9a:69:bf:0b,54800.127635435005,67204,128
27433,1c:f2:9a:69:bf:0b,55016.470433058996,67518,128
27465,1c:f2:9a:69:bf:0b,55088.634245665,67626,128
27466,1c:f2:9a:69:bf:0b,55088.647548046,67627,128
27496,1c:f2:9a:69:bf:0b,55160.576847553,67724,128
27497,1c:f2:9a:69:bf:0b,55160.595648844,67725,128
27498,1c:f2:9a:69:bf:0b,55160.900389345,67741,128
27499,1c:f2:9a:69:bf:0b,55160.981787715995,67745,128
27500,1c:f2:9a:69:bf:0b,55160.998059505,67746,128
