88:9f:6f:5c:4b:4e,2118.8398045470003,260575,NaN,106
88:9f:6f:5c:4b:4e,2118.918629827,260577,NaN,106
88:9f:6f:5c:4b:4e,2118.940504446,260578,NaN,106
88:9f:6f:5c:4b:4e,2120.908373684,260727,NaN,106
88:9f:6f:5c:4b:4e,2120.911235545,260728,KT GiGA WiFi,106
88:9f:6f:5c:4b:4e,2120.9122364120003,260729,KT WiFi,106
88:9f:6f:5c:4b:4e,2120.913338317,260730,ollehWiFi,106
88:9f:6f:5c:4b:4e,2120.914457433,260731,olleh GiGA WiFi,106
88:9f:6f:5c:4b:4e,2120.943567917,260732,NaN,106
88:9f:6f:5c:4b:4e,2120.944680793,260733,KT GiGA WiFi,106
88:9f:6f:5c:4b:4e,2120.945717222,260734,KT WiFi,106
88:9f:6f:5c:4b:4e,2120.94681379,260735,ollehWiFi,106
88:9f:6f:5c:4b:4e,2120.947971966,260736,olleh GiGA WiFi,106
88:9f:6f:5c:4b:4e,2127.000400688,260872,NaN,106
88:9f:6f:5c:4b:4e,2127.001470454,260873,KT GiGA WiFi,106
88:9f:6f:5c:4b:4e,2127.00250552,260874,KT WiFi,106
88:9f:6f:5c:4b:4e,2127.003565508,260875,ollehWiFi,106
88:9f:6f:5c:4b:4e,2127.004722551,260876,olleh GiGA WiFi,106
88:9f:6f:5c:4b:4e,2127.303758935,260919,KT WiFi,106
88:9f:6f:5c:4b:4e,2127.3107561379998,260922,NaN,106
88:9f:6f:5c:4b:4e,2205.9365690610002,273439,NaN,106
88:9f:6f:5c:4b:4e,2205.9375828429997,273440,KT GiGA WiFi,106
88:9f:6f:5c:4b:4e,2205.938611935,273441,KT WiFi,106
88:9f:6f:5c:4b:4e,2205.940761626,273443,olleh GiGA WiFi,106
88:9f:6f:5c:4b:4e,2205.959007539,273444,NaN,106
88:9f:6f:5c:4b:4e,2205.961092219,273446,KT WiFi,106
88:9f:6f:5c:4b:4e,2205.962171954,273447,ollehWiFi,106
88:9f:6f:5c:4b:4e,2205.9632733079998,273448,olleh GiGA WiFi,106
88:9f:6f:5c:4b:4e,2206.3577804770002,273500,KT GiGA WiFi,106
88:9f:6f:5c:4b:4e,2206.359843854,273502,ollehWiFi,106
88:9f:6f:5c:4b:4e,2206.3796555579997,273504,NaN,106
88:9f:6f:5c:4b:4e,2214.419019049,273721,KT WiFi,106
88:9f:6f:5c:4b:4e,2214.421133564,273723,olleh GiGA WiFi,106
88:9f:6f:5c:4b:4e,2214.48653502,273729,NaN,106
88:9f:6f:5c:4b:4e,2214.4875522,273730,KT GiGA WiFi,106
88:9f:6f:5c:4b:4e,2214.488574075,273731,KT WiFi,106
88:9f:6f:5c:4b:4e,2214.519326362,273734,NaN,106
88:9f:6f:5c:4b:4e,2214.520379019,273735,KT GiGA WiFi,106
88:9f:6f:5c:4b:4e,2214.523471598,273738,olleh GiGA WiFi,106
88:9f:6f:5c:4b:4e,2231.670113695,273931,KT WiFi,106
88:9f:6f:5c:4b:4e,2231.672139735,273933,olleh GiGA WiFi,106
88:9f:6f:5c:4b:4e,2231.699965712,273934,NaN,106
88:9f:6f:5c:4b:4e,2231.7029678470003,273937,ollehWiFi,106
