c2:a3:2c:f3:1f:98,0.0,0,94
c2:a3:2c:f3:1f:98,0.02371449699967343,1,94
c2:a3:2c:f3:1f:98,0.07271033199958765,3,94
c2:a3:2c:f3:1f:98,0.09641392999992604,4,94
c2:a3:2c:f3:1f:98,0.14541455099970335,6,94
c2:a3:2c:f3:1f:98,0.16911225899957572,7,94
c2:a3:2c:f3:1f:98,0.19345283799975732,8,94
c2:a3:2c:f3:1f:98,62.908757905999664,10,94
c2:a3:2c:f3:1f:98,63.030429503999585,15,94
c2:a3:2c:f3:1f:98,63.05465560899984,16,94
c2:a3:2c:f3:1f:98,63.10385186699932,18,94
c2:a3:2c:f3:1f:98,125.9314670119993,21,94
c2:a3:2c:f3:1f:98,125.97975388399982,23,94
c2:a3:2c:f3:1f:98,126.07689671299977,27,94
c2:a3:2c:f3:1f:98,126.12517099599972,29,94
c2:a3:2c:f3:1f:98,188.98372224500008,34,94
c2:a3:2c:f3:1f:98,189.03263609099986,36,94
c2:a3:2c:f3:1f:98,189.08090720599967,38,94
c2:a3:2c:f3:1f:98,189.1291895229997,40,94
c2:a3:2c:f3:1f:98,251.93475526299972,43,94
c2:a3:2c:f3:1f:98,251.9830320219994,45,94
c2:a3:2c:f3:1f:98,252.08011671199938,49,94
c2:a3:2c:f3:1f:98,252.1284492589998,51,94
