6e:32:18:0c:bd:f3,5283.789261385,583129,NaN,94
6e:32:18:0c:bd:f3,5283.813829521,583130,NaN,94
6e:32:18:0c:bd:f3,5283.861960593,583132,NaN,94
6e:32:18:0c:bd:f3,5283.910150611,583134,NaN,94
6e:32:18:0c:bd:f3,5283.959251771,583136,NaN,94
6e:32:18:0c:bd:f3,5284.007406205,583138,NaN,94
6e:32:18:0c:bd:f3,5346.81421234,587239,NaN,94
6e:32:18:0c:bd:f3,5346.838795205999,587240,NaN,94
6e:32:18:0c:bd:f3,5346.862413835,587241,NaN,94
6e:32:18:0c:bd:f3,5346.911494004,587243,NaN,94
6e:32:18:0c:bd:f3,5346.935211266,587244,NaN,94
6e:32:18:0c:bd:f3,5346.959642566,587245,NaN,94
