84:2e:27:a5:bc:6f,170.753130272,7387,U+zone,163
84:2e:27:a5:bc:6f,171.138383240,7517,U+zone,163
84:2e:27:a5:bc:6f,171.143197638,7518,U+zone_5G,166
84:2e:27:a5:bc:6f,171.149024281,7519,5G_U+zone,166
