-0.0006417222956131585,-69,11,1936,,3a:e8:29:ed:3a:d6
-0.0006411025670068205,-73,11,1936,,3a:e8:29:ed:3a:d6
-0.0006414220787509605,-75,11,1936,,3a:e8:29:ed:3a:d6
-0.0006416229502468714,-73,11,1936,,3a:e8:29:ed:3a:d6
-0.0006419293221207124,-77,11,1936,,3a:e8:29:ed:3a:d6
-0.0006419476858333551,-77,11,1936,,3a:e8:29:ed:3a:d6
-0.0006414972275294956,-75,11,1936,,3a:e8:29:ed:3a:d6
-0.000641380657762261,-75,11,1936,,3a:e8:29:ed:3a:d6
-0.0006412277567063515,-71,11,1936,,3a:e8:29:ed:3a:d6
-0.0006419570921635527,-75,11,1936,,3a:e8:29:ed:3a:d6
-0.000641604826225028,-73,11,1936,,3a:e8:29:ed:3a:d6
-0.0006416682454763736,-75,11,1936,,3a:e8:29:ed:3a:d6
-0.0006413534307040003,-77,11,1936,,3a:e8:29:ed:3a:d6
-0.0006410569421697121,-79,11,1936,,3a:e8:29:ed:3a:d6
-0.0006416713295097458,-77,11,1936,,3a:e8:29:ed:3a:d6
-0.0006410557039594343,-73,11,1936,,3a:e8:29:ed:3a:d6
-0.000641337156216703,-73,11,1936,,3a:e8:29:ed:3a:d6
-0.0006412122356830274,-79,11,1936,,3a:e8:29:ed:3a:d6
-0.0006411858047707182,-75,11,1936,,3a:e8:29:ed:3a:d6
-0.0006417494140004089,-77,11,1936,,3a:e8:29:ed:3a:d6
-0.000641367811969634,-73,11,1936,,3a:e8:29:ed:3a:d6
-0.000640846213321784,-75,11,1936,,3a:e8:29:ed:3a:d6
-0.0006419725440449688,-73,11,1936,,3a:e8:29:ed:3a:d6
-0.0006412001173716839,-73,11,1936,,3a:e8:29:ed:3a:d6
-0.0006414990976522621,-75,11,1936,,3a:e8:29:ed:3a:d6
-0.000641407929029119,-77,11,1936,,3a:e8:29:ed:3a:d6
-0.0006412815582334243,-77,11,1936,,3a:e8:29:ed:3a:d6
-0.0006414514906330797,-75,11,1936,,3a:e8:29:ed:3a:d6
-0.0006414166497813395,-75,11,1936,,3a:e8:29:ed:3a:d6
-0.0006420485016210647,-71,11,1936,,3a:e8:29:ed:3a:d6
