0a:5d:dd:70:04:5c,,0.0,4861.831194550,4,-91,2120
0a:5d:dd:70:04:5c,,3.584009,4865.415272482,4,-91,2120
0a:5d:dd:70:04:5c,,7.3728,4869.204026529,4,-89,2120
0a:5d:dd:70:04:5c,,14.6432,4876.474657603,4,-91,2120
0a:5d:dd:70:04:5c,,14.745609,4876.577061974,4,-91,2120
0a:5d:dd:70:04:5c,,22.118391,4883.949885930,4,-91,2120
0a:5d:dd:70:04:5c,,25.806079,4887.637700599,4,-89,2120
0a:5d:dd:70:04:5c,,33.279991,4895.111779490,4,-89,2120
0a:5d:dd:70:04:5c,,36.966391,4898.798230984,4,-91,2120
0a:5d:dd:70:04:5c,,55.3984,4917.230513506,4,-91,2120
0a:5d:dd:70:04:5c,,70.246382,4932.078720141,4,-89,2120
0a:5d:dd:70:04:5c,,70.451182,4932.283537708,4,-87,2120
0a:5d:dd:70:04:5c,,81.407991,4943.240652988,4,-91,2120
0a:5d:dd:70:04:5c,,133.529591,4995.363177341,4,-91,2120
0a:5d:dd:70:04:5c,,137.113591,4998.947252919,4,-91,2120
0a:5d:dd:70:04:5c,,155.750382,5017.584382665,4,-91,2120
0a:5d:dd:70:04:5c,,166.809591,5028.643794959,4,-91,2120
0a:5d:dd:70:04:5c,,177.971191,5039.805578568,4,-91,2120
