fa:fa:1d:c0:dd:1c,427.68880108900004,59667,NaN,94
fa:fa:1d:c0:dd:1c,427.71249390400004,59668,NaN,94
fa:fa:1d:c0:dd:1c,427.73683296800004,59669,NaN,94
fa:fa:1d:c0:dd:1c,427.78514553300005,59671,NaN,94
fa:fa:1d:c0:dd:1c,427.809660572,59672,NaN,94
fa:fa:1d:c0:dd:1c,427.83419399400003,59673,NaN,94
fa:fa:1d:c0:dd:1c,490.620619801,67869,NaN,94
fa:fa:1d:c0:dd:1c,490.66881171800003,67871,NaN,94
fa:fa:1d:c0:dd:1c,490.693318163,67872,NaN,94
fa:fa:1d:c0:dd:1c,490.717777969,67873,NaN,94
fa:fa:1d:c0:dd:1c,490.79061846,67876,NaN,94
fa:fa:1d:c0:dd:1c,490.814302143,67877,NaN,94
fa:fa:1d:c0:dd:1c,490.838742164,67878,NaN,94
fa:fa:1d:c0:dd:1c,553.64514595,84265,NaN,94
fa:fa:1d:c0:dd:1c,553.6687905690001,84266,NaN,94
fa:fa:1d:c0:dd:1c,553.717853909,84268,NaN,94
fa:fa:1d:c0:dd:1c,553.741439572,84269,NaN,94
fa:fa:1d:c0:dd:1c,553.765975013,84270,NaN,94
