f8:e6:1a:f1:d6:49,2028.5585353679999,39966,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,2028.904648684,39993,NaN,157
f8:e6:1a:f1:d6:49,2032.162945667,40096,NaN,157
f8:e6:1a:f1:d6:49,2032.254107584,40101,NaN,157
f8:e6:1a:f1:d6:49,2032.2773778429998,40103,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,2032.2785466229998,40104,NaN,157
f8:e6:1a:f1:d6:49,2032.4393966129999,40116,NaN,157
f8:e6:1a:f1:d6:49,2331.880498879,61088,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,2331.8818048010003,61089,NaN,157
f8:e6:1a:f1:d6:49,2331.9014942629997,61090,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,2331.9027751070003,61091,NaN,157
f8:e6:1a:f1:d6:49,2332.3482784820003,61122,T wifi zone_secure,157
