f8:e6:1a:f1:d6:49,1245.916546546,59755,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,1246.0369272310002,59763,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,1246.038217813,59764,NaN,157
f8:e6:1a:f1:d6:49,1246.064482011,59767,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,1246.065750963,59768,NaN,157
f8:e6:1a:f1:d6:49,1246.406115176,59793,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,1246.4074148739999,59794,NaN,157
f8:e6:1a:f1:d6:49,1246.428524653,59795,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,1246.429825714,59796,NaN,157
f8:e6:1a:f1:d6:49,1449.711507937,64412,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,1449.712771206,64413,NaN,157
f8:e6:1a:f1:d6:49,1449.732474701,64414,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,1449.73377286,64415,NaN,157
f8:e6:1a:f1:d6:49,1450.1327193270001,64442,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,1450.134025125,64443,NaN,157
f8:e6:1a:f1:d6:49,1450.153348927,64444,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,1450.15463542,64445,NaN,157
f8:e6:1a:f1:d6:49,1707.628422304,73136,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,1707.629734521,73137,NaN,157
f8:e6:1a:f1:d6:49,1707.6486681570002,73138,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,1707.649960939,73139,NaN,157
