f8:e6:1a:f1:d6:49,786.942691841,46328,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,786.943960182,46329,NaN,157
f8:e6:1a:f1:d6:49,786.962382843,46330,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,786.963567705,46331,NaN,157
f8:e6:1a:f1:d6:49,787.349313938,46358,NaN,157
f8:e6:1a:f1:d6:49,787.3507270480001,46359,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,787.551034064,46375,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,790.4727211589999,46460,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,790.473999102,46461,NaN,157
f8:e6:1a:f1:d6:49,790.49226837,46462,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,790.493571417,46463,NaN,157
f8:e6:1a:f1:d6:49,790.870966216,46488,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,790.895569181,46490,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,790.896861587,46491,NaN,157
f8:e6:1a:f1:d6:49,790.915697643,46492,T wifi zone_secure,157
f8:e6:1a:f1:d6:49,790.9169865760001,46493,NaN,157
