be:fa:7f:f1:32:ed,439.33249274900004,90291,NaN,94
be:fa:7f:f1:32:ed,439.38160118300004,90293,NaN,94
be:fa:7f:f1:32:ed,502.290074442,123070,NaN,94
be:fa:7f:f1:32:ed,502.338968757,123072,NaN,94
be:fa:7f:f1:32:ed,502.387198898,123074,NaN,94
be:fa:7f:f1:32:ed,502.43550536,123076,NaN,94
be:fa:7f:f1:32:ed,565.438584046,131279,NaN,94
