-0.0006436661748746039,-61,6,1936,,d6:fb:e4:c7:76:72
-0.0006432537271218664,-63,6,1936,,d6:fb:e4:c7:76:72
-0.0006436902204008876,-65,6,1936,,d6:fb:e4:c7:76:72
-0.000643930942331576,-63,6,1936,,d6:fb:e4:c7:76:72
-0.0006439412660989987,-61,6,1936,,d6:fb:e4:c7:76:72
-0.000644005779973008,-61,6,1936,,d6:fb:e4:c7:76:72
-0.0006434905344485362,-61,6,1936,,d6:fb:e4:c7:76:72
-0.0006434088727034254,-61,6,1936,,d6:fb:e4:c7:76:72
-0.0006434738293496301,-63,6,1936,,d6:fb:e4:c7:76:72
-0.0006441502557027074,-63,6,1936,,d6:fb:e4:c7:76:72
-0.0006436957476692745,-65,6,1936,,d6:fb:e4:c7:76:72
-0.0006435795095956483,-63,6,1936,,d6:fb:e4:c7:76:72
-0.0006433396110513282,-63,6,1936,,d6:fb:e4:c7:76:72
-0.0006436214698294642,-63,6,1936,,d6:fb:e4:c7:76:72
-0.0006437715612712954,-65,6,1936,,d6:fb:e4:c7:76:72
-0.0006434928671263985,-61,6,1936,,d6:fb:e4:c7:76:72
-0.0006437809290575088,-61,6,1936,,d6:fb:e4:c7:76:72
-0.000643553644457723,-59,6,1936,,d6:fb:e4:c7:76:72
-0.0006431300920064831,-61,6,1936,,d6:fb:e4:c7:76:72
-0.0006441830366245015,-61,6,1936,,d6:fb:e4:c7:76:72
-0.0006433864977796364,-63,6,1936,,d6:fb:e4:c7:76:72
-0.0006433340774247347,-61,6,1936,,d6:fb:e4:c7:76:72
-0.0006437935524114337,-61,6,1936,,d6:fb:e4:c7:76:72
-0.0006432236844989482,-61,6,1936,,d6:fb:e4:c7:76:72
-0.0006438915742006975,-59,6,1936,,d6:fb:e4:c7:76:72
-0.0006437382089489926,-59,6,1936,,d6:fb:e4:c7:76:72
-0.0006433940232733708,-61,6,1936,,d6:fb:e4:c7:76:72
-0.0006436226985989812,-59,6,1936,,d6:fb:e4:c7:76:72
-0.0006434385982519186,-61,6,1936,,d6:fb:e4:c7:76:72
-0.0006440919105706421,-61,6,1936,,d6:fb:e4:c7:76:72
