wlan.sa,frame.time_relative,wlan.seq,wlan.ssid,frame.len
84:2e:27:6b:53:df,30.169052547,138,U+zone,164
84:2e:27:6b:53:df,30.170460625,139,U+zone_5G,167
84:2e:27:6b:53:df,30.171859230,140,5G_U+zone,167
84:2e:27:6b:53:df,30.173198579,141,,158
84:2e:27:6b:53:df,30.189839860,142,U+zone,164
84:2e:27:6b:53:df,30.191213263,143,U+zone_5G,167
84:2e:27:6b:53:df,30.192608471,144,5G_U+zone,167
84:2e:27:6b:53:df,30.193953673,145,,158
f8:e6:1a:f1:d6:49,30.344122401,1,T wifi zone_secure,177
f8:e6:1a:f1:d6:49,30.345448428,2,,159
f8:e6:1a:f1:d6:49,30.364601176,3,T wifi zone_secure,177
f8:e6:1a:f1:d6:49,30.366015928,4,,159
84:2e:27:6b:53:df,30.530546476,190,U+zone,164
84:2e:27:6b:53:df,30.531985836,191,U+zone_5G,167
84:2e:27:6b:53:df,30.533380939,192,5G_U+zone,167
84:2e:27:6b:53:df,30.534710144,193,,158
84:2e:27:6b:53:df,30.550908708,194,U+zone,164
84:2e:27:6b:53:df,30.552302352,195,U+zone_5G,167
84:2e:27:6b:53:df,30.553710535,196,5G_U+zone,167
84:2e:27:6b:53:df,30.555029472,197,,158
f8:e6:1a:f1:d6:49,30.608343887,25,T wifi zone_secure,177
f8:e6:1a:f1:d6:49,30.609571047,26,,159
f8:e6:1a:f1:d6:49,30.628747083,27,T wifi zone_secure,177
f8:e6:1a:f1:d6:49,30.630047843,28,,159
f8:e6:1a:f1:d6:49,30.872965228,49,T wifi zone_secure,177
f8:e6:1a:f1:d6:49,30.874279519,50,,159
f8:e6:1a:f1:d6:49,30.893241320,51,T wifi zone_secure,177
f8:e6:1a:f1:d6:49,30.894586337,52,,159
00:f4:6f:9e:c6:eb,33.826400475,58,,149
00:f4:6f:9e:c6:eb,33.847160781,59,,149
00:f4:6f:9e:c6:eb,34.178715617,76,,149
00:f4:6f:9e:c6:eb,34.198608444,77,,149
00:f4:6f:9e:c6:eb,34.581157245,95,,149
00:f4:6f:9e:c6:eb,34.601377819,96,,149
f8:e6:1a:f1:d6:49,38.325929146,79,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,38.327194930,80,,157
ac:36:13:5b:00:45,38.440836906,206,,157
ac:36:13:5b:00:45,38.460951345,207,,157
f8:e6:1a:f1:d6:49,38.726222542,107,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,38.727510211,108,,157
f8:e6:1a:f1:d6:49,38.745867596,109,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,38.747158453,110,,157
84:2e:27:6b:53:df,42.604191411,433,U+zone,164
84:2e:27:6b:53:df,42.605589019,434,U+zone_5G,167
84:2e:27:6b:53:df,42.607115405,435,5G_U+zone,167
84:2e:27:6b:53:df,42.608434567,436,,158
84:2e:27:6b:53:df,42.632063780,437,U+zone,164
84:2e:27:6b:53:df,42.643341577,438,U+zone_5G,167
84:2e:27:6b:53:df,42.644740714,439,5G_U+zone,167
94:d7:71:fc:67:c9,43.757470299,497,,166
94:d7:71:fc:67:c9,43.784097057,498,,166
94:d7:71:fc:67:c9,44.019202150,507,,166
94:d7:71:fc:67:c9,44.046152247,508,,166
00:f4:6f:9e:c6:eb,45.714024930,138,,149
00:f4:6f:9e:c6:eb,46.071874542,154,,149
f8:e6:1a:f1:d6:49,46.368811641,216,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,46.369982411,217,,157
f8:e6:1a:f1:d6:49,46.389280779,218,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,46.808174346,244,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,46.809509636,245,,157
f8:e6:1a:f1:d6:49,46.827810515,246,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,46.829100079,247,,157
f8:e6:1a:f1:d6:49,49.913339432,345,,157
ac:36:13:5b:00:45,50.661001754,271,,157
ac:36:13:5b:00:45,50.681444711,272,,157
94:d7:71:fc:67:c9,101.252754198,753,,166
94:d7:71:fc:67:c9,101.280027895,754,,166
f8:e6:1a:f1:d6:49,107.605470344,749,,157
f8:e6:1a:f1:d6:49,108.331776884,806,,157
94:d7:71:fc:67:c9,114.133761434,851,,166
94:d7:71:fc:67:c9,114.396503013,861,,166
94:d7:71:fc:67:c9,114.423793228,862,,166
f8:e6:1a:f1:d6:49,119.266263357,955,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,119.267552906,956,,157
f8:e6:1a:f1:d6:49,119.286638694,957,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,119.288019644,958,,157
94:d7:71:fc:67:c9,126.294837498,1050,,166
94:d7:71:fc:67:c9,126.322065734,1051,,166
94:d7:71:fc:67:c9,160.712826337,1177,,166
94:d7:71:fc:67:c9,160.740152465,1178,,166
94:d7:71:fc:67:c9,161.191273045,1195,,166
94:d7:71:fc:67:c9,161.218725590,1196,,166
94:d7:71:fc:67:c9,161.452727997,1205,,166
94:d7:71:fc:67:c9,161.480002069,1206,,166
f8:e6:1a:f1:d6:49,197.903306271,1322,,157
f8:e6:1a:f1:d6:49,198.055283250,1335,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,198.056609479,1336,,157
f8:e6:1a:f1:d6:49,198.080967706,1338,,157
ac:36:13:5b:00:45,217.528712419,17,,159
ac:36:13:5b:00:45,217.549814224,18,,159
f8:e6:1a:f1:d6:49,220.664777899,9,T wifi zone_secure,177
f8:e6:1a:f1:d6:49,220.666037003,10,,159
f8:e6:1a:f1:d6:49,220.685062697,11,T wifi zone_secure,177
f8:e6:1a:f1:d6:49,220.686296236,12,,159
94:d7:71:fc:67:c9,223.506655440,1390,,166
94:d7:71:fc:67:c9,223.554079399,1391,,166
f8:e6:1a:f1:d6:49,228.037066309,9,T wifi zone_secure,177
f8:e6:1a:f1:d6:49,228.038407712,10,,159
f8:e6:1a:f1:d6:49,228.057401492,11,T wifi zone_secure,177
f8:e6:1a:f1:d6:49,228.058780533,12,,159
84:2e:27:6b:53:df,228.806752876,17,U+zone,164
84:2e:27:6b:53:df,228.810025936,19,5G_U+zone,167
84:2e:27:6b:53:df,228.832589207,24,,158
84:2e:27:6b:53:df,228.849159319,25,U+zone,164
84:2e:27:6b:53:df,228.850525264,26,U+zone_5G,167
94:d7:71:fc:67:c9,228.852019280,1414,,166
84:2e:27:6b:53:df,228.853728103,27,5G_U+zone,167
84:2e:27:6b:53:df,228.855095898,28,,158
84:2e:27:6b:53:df,228.869338026,29,U+zone,164
84:2e:27:6b:53:df,228.870733445,30,U+zone_5G,167
84:2e:27:6b:53:df,228.872211479,31,5G_U+zone,167
84:2e:27:6b:53:df,228.873493430,32,,158
94:d7:71:fc:67:c9,228.902926315,1415,,166
84:2e:27:6b:53:df,229.101015186,73,U+zone,164
84:2e:27:6b:53:df,229.102310724,74,U+zone_5G,167
84:2e:27:6b:53:df,229.104038786,75,5G_U+zone,167
84:2e:27:6b:53:df,229.105381332,76,,158
84:2e:27:6b:53:df,229.120801061,77,U+zone,164
84:2e:27:6b:53:df,229.122165278,78,U+zone_5G,167
84:2e:27:6b:53:df,229.123858695,79,5G_U+zone,167
84:2e:27:6b:53:df,229.125277923,80,,158
00:f4:6f:9e:c6:eb,229.520404719,2,,149
94:d7:71:fc:67:c9,229.578921151,1429,,166
00:f4:6f:9e:c6:eb,230.037816365,26,,149
ac:36:13:5b:00:45,230.453608478,43,,159
ac:36:13:5b:00:45,230.454941788,44,,159
84:2e:27:6b:53:df,231.193860918,130,U+zone,164
84:2e:27:6b:53:df,231.195261383,131,U+zone_5G,167
84:2e:27:6b:53:df,231.196656375,132,5G_U+zone,167
84:2e:27:6b:53:df,231.197992712,133,,158
84:2e:27:6b:53:df,231.214218784,134,U+zone,164
84:2e:27:6b:53:df,231.215497042,135,U+zone_5G,167
84:2e:27:6b:53:df,231.216880252,136,5G_U+zone,167
84:2e:27:6b:53:df,231.218308997,137,,158
84:2e:27:6b:53:df,231.589659580,184,U+zone,164
84:2e:27:6b:53:df,231.591063143,185,U+zone_5G,167
84:2e:27:6b:53:df,231.592440103,186,5G_U+zone,167
84:2e:27:6b:53:df,231.593744467,187,,158
84:2e:27:6b:53:df,231.609840578,188,U+zone,164
84:2e:27:6b:53:df,231.611237345,189,U+zone_5G,167
84:2e:27:6b:53:df,231.612633545,190,5G_U+zone,167
84:2e:27:6b:53:df,231.613966394,191,,158
94:d7:71:fc:67:c9,234.226585623,1466,,166
94:d7:71:fc:67:c9,234.254034444,1467,,166
00:f4:6f:9e:c6:eb,234.291382471,73,,149
00:f4:6f:9e:c6:eb,234.335921854,75,,149
00:f4:6f:9e:c6:eb,234.356259808,76,,149
00:f4:6f:9e:c6:eb,234.605315762,88,,149
00:f4:6f:9e:c6:eb,234.625377810,89,,149
94:d7:71:fc:67:c9,234.949665439,1493,,166
f8:e6:1a:f1:d6:49,236.560888385,115,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,236.562106203,116,,157
84:2e:27:6b:53:df,236.943610416,372,U+zone,164
84:2e:27:6b:53:df,236.945080367,373,U+zone_5G,167
84:2e:27:6b:53:df,236.946533759,374,5G_U+zone,167
84:2e:27:6b:53:df,236.947862924,375,,158
84:2e:27:6b:53:df,236.965113423,376,U+zone,164
84:2e:27:6b:53:df,236.966533639,377,U+zone_5G,167
84:2e:27:6b:53:df,236.971385346,378,5G_U+zone,167
84:2e:27:6b:53:df,236.973158928,379,,158
f8:e6:1a:f1:d6:49,243.981432094,215,,157
f8:e6:1a:f1:d6:49,244.163024514,228,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,244.164320117,229,,157
f8:e6:1a:f1:d6:49,244.183642561,230,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,244.184832600,231,,157
f8:e6:1a:f1:d6:49,244.580701285,258,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,244.582000491,259,,157
f8:e6:1a:f1:d6:49,244.600954875,260,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,244.602240229,261,,157
94:d7:71:fc:67:c9,259.765105031,1599,,166
f8:e6:1a:f1:d6:49,260.321177990,403,,157
f8:e6:1a:f1:d6:49,260.322641430,404,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,260.323955085,405,,157
f8:e6:1a:f1:d6:49,260.713822697,437,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,260.715148740,438,,157
f8:e6:1a:f1:d6:49,260.733480651,439,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,260.734772576,440,,157
94:d7:71:fc:67:c9,265.724706905,1690,,166
94:d7:71:fc:67:c9,271.387791585,1772,,166
94:d7:71:fc:67:c9,271.415202242,1773,,166
f8:e6:1a:f1:d6:49,292.444047449,649,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,292.464470952,651,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,292.465766119,652,,157
94:d7:71:fc:67:c9,342.727710711,1990,,166
94:d7:71:fc:67:c9,342.755062099,1991,,166
f8:e6:1a:f1:d6:49,371.439459419,1,T wifi zone_secure,177
f8:e6:1a:f1:d6:49,371.440784801,2,,159
f8:e6:1a:f1:d6:49,371.459787337,3,T wifi zone_secure,177
f8:e6:1a:f1:d6:49,371.461138122,4,,159
f8:e6:1a:f1:d6:49,371.702064227,25,T wifi zone_secure,177
f8:e6:1a:f1:d6:49,371.703510818,26,,159
f8:e6:1a:f1:d6:49,371.722210194,27,T wifi zone_secure,177
f8:e6:1a:f1:d6:49,371.723580294,28,,159
f8:e6:1a:f1:d6:49,371.938888843,47,T wifi zone_secure,177
f8:e6:1a:f1:d6:49,372.369142962,49,carlynne,167
94:d7:71:fc:67:c9,372.745890667,2111,,166
94:d7:71:fc:67:c9,373.274607865,2122,,166
94:d7:71:fc:67:c9,373.322042408,2123,,166
00:f4:6f:9e:c6:eb,373.436529320,1,,149
00:f4:6f:9e:c6:eb,373.567334177,7,,149
00:f4:6f:9e:c6:eb,373.587940477,8,,149
00:f4:6f:9e:c6:eb,373.655494265,11,,149
ac:36:13:5b:00:45,373.721390449,44,,159
00:f4:6f:9e:c6:eb,373.827508994,19,,149
00:f4:6f:9e:c6:eb,373.847764941,20,,149
ac:36:13:5b:00:45,374.300061880,58,,159
ac:36:13:5b:00:45,374.340213720,59,,159
00:f4:6f:9e:c6:eb,377.910545212,65,,149
00:f4:6f:9e:c6:eb,377.930767179,66,,149
00:f4:6f:9e:c6:eb,378.200438049,79,,149
00:f4:6f:9e:c6:eb,378.423716499,89,,149
94:d7:71:fc:67:c9,378.509859743,2175,,166
f8:e6:1a:f1:d6:49,379.871398578,102,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,379.872582082,103,,157
f8:e6:1a:f1:d6:49,379.891470139,104,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,379.892772046,105,,157
84:2e:27:6b:53:df,382.005365855,233,U+zone,164
84:2e:27:6b:53:df,382.006763884,234,U+zone_5G,167
84:2e:27:6b:53:df,382.008166253,235,5G_U+zone,167
84:2e:27:6b:53:df,382.009482564,236,,158
84:2e:27:6b:53:df,382.025244414,237,U+zone,164
84:2e:27:6b:53:df,382.026596447,238,U+zone_5G,167
84:2e:27:6b:53:df,382.028027016,239,5G_U+zone,167
84:2e:27:6b:53:df,382.029332236,240,,158
84:2e:27:6b:53:df,382.419487157,287,U+zone,164
84:2e:27:6b:53:df,382.420891341,288,U+zone_5G,167
84:2e:27:6b:53:df,382.422167975,289,5G_U+zone,167
84:2e:27:6b:53:df,382.423524534,290,,158
84:2e:27:6b:53:df,382.439771855,291,U+zone,164
84:2e:27:6b:53:df,382.441144771,292,U+zone_5G,167
84:2e:27:6b:53:df,382.442659638,293,5G_U+zone,167
84:2e:27:6b:53:df,382.443978312,294,,158
f8:e6:1a:f1:d6:49,387.661693395,224,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,387.780318382,233,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,387.781611409,234,,157
94:d7:71:fc:67:c9,403.549854318,2320,,166
94:d7:71:fc:67:c9,403.577155368,2321,,166
f8:e6:1a:f1:d6:49,412.173345819,412,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,412.174722068,413,,157
f8:e6:1a:f1:d6:49,412.384742186,430,,157
f8:e6:1a:f1:d6:49,412.404177493,431,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,412.523700948,439,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,412.525014001,440,,157
f8:e6:1a:f1:d6:49,412.949329222,476,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,412.950627686,477,,157
94:d7:71:fc:67:c9,415.585632761,2420,,166
f8:e6:1a:f1:d6:49,415.956001526,564,T wifi zone_secure,175
94:d7:71:fc:67:c9,427.210667784,2596,,166
94:d7:71:fc:67:c9,427.238127451,2597,,166
f8:e6:1a:f1:d6:49,444.851678018,760,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,444.852910565,761,,157
84:2e:27:6b:53:df,451.123643907,700,U+zone_5G,167
94:d7:71:fc:67:c9,463.938760512,2773,,166
94:d7:71:fc:67:c9,463.966037727,2774,,166
84:2e:27:6b:53:df,515.046967798,871,,158
94:d7:71:fc:67:c9,523.868139106,2937,,166
94:d7:71:fc:67:c9,523.915144332,2938,,166
f8:e6:1a:f1:d6:49,534.115556076,21,T wifi zone_secure,177
f8:e6:1a:f1:d6:49,534.116877935,22,,159
f8:e6:1a:f1:d6:49,534.135746746,23,T wifi zone_secure,177
f8:e6:1a:f1:d6:49,534.137095116,24,,159
f8:e6:1a:f1:d6:49,534.377191875,43,T wifi zone_secure,177
f8:e6:1a:f1:d6:49,534.378401269,44,,159
f8:e6:1a:f1:d6:49,534.397014250,45,T wifi zone_secure,177
f8:e6:1a:f1:d6:49,534.398437041,46,,159
94:d7:71:fc:67:c9,534.641617068,2967,,166
94:d7:71:fc:67:c9,534.689189544,2968,,166
84:2e:27:6b:53:df,534.790855952,1,U+zone,164
84:2e:27:6b:53:df,534.792240174,2,U+zone_5G,167
84:2e:27:6b:53:df,534.794260561,3,5G_U+zone,167
84:2e:27:6b:53:df,534.795992828,4,,158
84:2e:27:6b:53:df,534.805889715,5,U+zone,164
84:2e:27:6b:53:df,534.807248348,6,U+zone_5G,167
84:2e:27:6b:53:df,534.809180837,7,5G_U+zone,167
84:2e:27:6b:53:df,534.810756707,8,,158
f8:e6:1a:f1:d6:49,534.826996651,51,carlynne,167
84:2e:27:6b:53:df,535.038786687,49,U+zone,164
84:2e:27:6b:53:df,535.040161523,50,U+zone_5G,167
84:2e:27:6b:53:df,535.041766842,51,5G_U+zone,167
84:2e:27:6b:53:df,535.043562419,52,,158
84:2e:27:6b:53:df,535.058519259,53,U+zone,164
84:2e:27:6b:53:df,535.059915019,54,U+zone_5G,167
84:2e:27:6b:53:df,535.061960258,55,5G_U+zone,167
84:2e:27:6b:53:df,535.063719632,56,,158
84:2e:27:6b:53:df,535.290621983,97,U+zone,164
84:2e:27:6b:53:df,535.292015847,98,U+zone_5G,167
84:2e:27:6b:53:df,535.293845444,99,5G_U+zone,167
84:2e:27:6b:53:df,535.295470678,100,,158
84:2e:27:6b:53:df,535.310411927,101,U+zone,164
84:2e:27:6b:53:df,535.311892241,102,U+zone_5G,167
84:2e:27:6b:53:df,535.313618404,103,5G_U+zone,167
84:2e:27:6b:53:df,535.315193207,104,,158
00:f4:6f:9e:c6:eb,535.414872018,3,,149
00:f4:6f:9e:c6:eb,535.434435685,4,,149
00:f4:6f:9e:c6:eb,535.504645433,7,,149
94:d7:71:fc:67:c9,535.571743974,2986,,166
00:f4:6f:9e:c6:eb,535.618191968,12,,149
00:f4:6f:9e:c6:eb,535.674523729,15,,149
00:f4:6f:9e:c6:eb,535.694662654,16,,149
84:2e:27:6b:53:df,537.527191749,201,U+zone,164
84:2e:27:6b:53:df,537.569600778,209,U+zone,164
84:2e:27:6b:53:df,537.571017475,210,U+zone_5G,167
84:2e:27:6b:53:df,537.572414994,211,5G_U+zone,167
84:2e:27:6b:53:df,537.573745392,212,,158
84:2e:27:6b:53:df,537.589230181,213,U+zone,164
84:2e:27:6b:53:df,537.590727956,214,U+zone_5G,167
84:2e:27:6b:53:df,537.592063857,215,5G_U+zone,167
84:2e:27:6b:53:df,537.593438472,216,,158
f8:e6:1a:f1:d6:49,538.742604831,49,,157
f8:e6:1a:f1:d6:49,538.788995022,54,,157
f8:e6:1a:f1:d6:49,539.068164989,73,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,539.088397030,75,T wifi zone_secure,175
00:f4:6f:9e:c6:eb,539.488100478,55,,149
f8:e6:1a:f1:d6:49,539.498524943,106,T wifi zone_secure,175
00:f4:6f:9e:c6:eb,539.506725802,56,,149
f8:e6:1a:f1:d6:49,539.518779115,108,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,539.520097571,109,,157
00:f4:6f:9e:c6:eb,539.663477907,63,,149
00:f4:6f:9e:c6:eb,539.817800757,70,,149
94:d7:71:fc:67:c9,540.645421519,3030,,166
94:d7:71:fc:67:c9,540.835537804,3037,,166
94:d7:71:fc:67:c9,541.233984704,3052,,166
94:d7:71:fc:67:c9,541.261351541,3053,,166
ac:36:13:5b:00:45,541.746504701,130,,157
ac:36:13:5b:00:45,541.766729876,131,,157
84:2e:27:6b:53:df,542.841887646,349,U+zone,164
84:2e:27:6b:53:df,542.843284894,350,U+zone_5G,167
84:2e:27:6b:53:df,542.844683049,351,5G_U+zone,167
84:2e:27:6b:53:df,542.846000968,352,,158
f8:e6:1a:f1:d6:49,543.053796337,236,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,543.055099587,237,,157
84:2e:27:6b:53:df,543.147198334,394,U+zone,164
84:2e:27:6b:53:df,543.148482269,395,U+zone_5G,167
84:2e:27:6b:53:df,543.149870411,396,5G_U+zone,167
84:2e:27:6b:53:df,543.151303176,397,,158
84:2e:27:6b:53:df,543.167521064,398,U+zone,164
84:2e:27:6b:53:df,543.168918567,399,U+zone_5G,167
84:2e:27:6b:53:df,543.170320761,400,5G_U+zone,167
84:2e:27:6b:53:df,543.171646599,401,,158
84:2e:27:6b:53:df,543.236653338,404,U+zone,164
84:2e:27:6b:53:df,543.238048080,405,U+zone_5G,167
84:2e:27:6b:53:df,543.257000775,408,U+zone,164
84:2e:27:6b:53:df,543.258276397,409,U+zone_5G,167
84:2e:27:6b:53:df,543.259666744,410,5G_U+zone,167
84:2e:27:6b:53:df,543.261035876,411,,158
f8:e6:1a:f1:d6:49,550.122652418,351,,157
f8:e6:1a:f1:d6:49,550.216637681,356,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,550.217930325,357,,157
f8:e6:1a:f1:d6:49,550.356004732,366,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,550.614789982,384,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,550.616085389,385,,157
f8:e6:1a:f1:d6:49,550.635459192,386,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,550.636709711,387,,157
f8:e6:1a:f1:d6:49,566.490393748,508,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,566.491703183,509,,157
f8:e6:1a:f1:d6:49,566.510665881,510,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,566.511841171,511,,157
f8:e6:1a:f1:d6:49,566.558146766,517,,157
94:d7:71:fc:67:c9,574.862794183,3184,,166
94:d7:71:fc:67:c9,574.890914786,3185,,166
94:d7:71:fc:67:c9,574.919120100,3186,,166
94:d7:71:fc:67:c9,574.946377770,3187,,166
94:d7:71:fc:67:c9,581.072269841,3286,,166
f8:e6:1a:f1:d6:49,598.494032126,727,,157
f8:e6:1a:f1:d6:49,598.513427033,728,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,598.633505908,739,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,598.634798904,740,,157
f8:e6:1a:f1:d6:49,598.655183232,742,,157
f8:e6:1a:f1:d6:49,598.771999270,749,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,598.773290743,750,,157
f8:e6:1a:f1:d6:49,598.792223202,751,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,598.793489657,752,,157
84:2e:27:6b:53:df,601.402023569,786,U+zone,164
84:2e:27:6b:53:df,601.405792129,788,5G_U+zone,167
84:2e:27:6b:53:df,601.407261228,789,,158
84:2e:27:6b:53:df,601.421964938,791,U+zone,164
84:2e:27:6b:53:df,601.423381711,792,U+zone_5G,167
84:2e:27:6b:53:df,601.424850283,793,5G_U+zone,167
84:2e:27:6b:53:df,601.426148509,794,,158
84:2e:27:6b:53:df,601.442904999,795,U+zone,164
84:2e:27:6b:53:df,601.444323120,796,U+zone_5G,167
84:2e:27:6b:53:df,601.445755263,797,5G_U+zone,167
84:2e:27:6b:53:df,601.447073478,798,,158
84:2e:27:6b:53:df,601.463682279,799,U+zone,164
84:2e:27:6b:53:df,601.465138574,800,U+zone_5G,167
84:2e:27:6b:53:df,601.466463755,801,5G_U+zone,167
84:2e:27:6b:53:df,601.467870494,802,,158
84:2e:27:6b:53:df,601.484678335,803,U+zone,164
84:2e:27:6b:53:df,601.486039670,804,U+zone_5G,167
84:2e:27:6b:53:df,601.487527637,805,5G_U+zone,167
84:2e:27:6b:53:df,601.489001702,806,,158
84:2e:27:6b:53:df,601.504428678,807,U+zone,164
84:2e:27:6b:53:df,601.508051507,808,U+zone_5G,167
84:2e:27:6b:53:df,601.509448854,809,5G_U+zone,167
84:2e:27:6b:53:df,601.510801098,810,,158
84:2e:27:6b:53:df,601.524514601,811,U+zone,164
84:2e:27:6b:53:df,601.525973847,812,U+zone_5G,167
84:2e:27:6b:53:df,601.527425004,813,5G_U+zone,167
84:2e:27:6b:53:df,601.528778486,814,,158
84:2e:27:6b:53:df,601.544655541,815,U+zone,164
84:2e:27:6b:53:df,601.545987082,816,U+zone_5G,167
84:2e:27:6b:53:df,601.547471100,817,5G_U+zone,167
84:2e:27:6b:53:df,601.548823720,818,,158
84:2e:27:6b:53:df,601.567530943,821,5G_U+zone,167
84:2e:27:6b:53:df,601.568879513,822,,158
94:d7:71:fc:67:c9,643.659742956,3564,,166
94:d7:71:fc:67:c9,643.687056374,3565,,166
94:d7:71:fc:67:c9,644.136239524,3582,,166
94:d7:71:fc:67:c9,644.163575971,3583,,166
f8:e6:1a:f1:d6:49,674.167886943,1056,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,674.169189201,1057,,157
f8:e6:1a:f1:d6:49,674.189619390,1059,,157
f8:e6:1a:f1:d6:49,674.309346322,1066,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,674.310519402,1067,,157
f8:e6:1a:f1:d6:49,674.329764603,1068,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,674.331019592,1069,,157
f8:e6:1a:f1:d6:49,674.770044978,1100,T wifi zone_secure,175
f8:e6:1a:f1:d6:49,674.771418145,1101,,157
