,sa,timedifference,sequence no,length
737,94:d7:71:fc:67:c9,3106.644031702,9643,166
738,94:d7:71:fc:67:c9,3106.882656361,9648,166
739,94:d7:71:fc:67:c9,3107.028239526,9651,166
740,94:d7:71:fc:67:c9,3107.075713284,9652,166
759,94:d7:71:fc:67:c9,3112.5683094660003,9710,166
760,94:d7:71:fc:67:c9,3112.595448747,9711,166
791,94:d7:71:fc:67:c9,3134.75868585,9847,166
792,94:d7:71:fc:67:c9,3139.877261187,9908,166
793,94:d7:71:fc:67:c9,3139.9043541830006,9909,166
794,94:d7:71:fc:67:c9,3146.1947743060005,10017,166
795,94:d7:71:fc:67:c9,3146.22207348,10018,166
800,94:d7:71:fc:67:c9,3248.04420222,10251,166
801,94:d7:71:fc:67:c9,3248.499174766,10268,166
802,94:d7:71:fc:67:c9,3248.5264804010003,10269,166
850,94:d7:71:fc:67:c9,3548.396180367,10756,166
