,sa,timedifference,sequence no,length
851,94:d7:71:fc:67:c9,3835.9864653280006,11199,166
852,94:d7:71:fc:67:c9,3836.0341324680003,11200,166
853,94:d7:71:fc:67:c9,3836.6581198480003,11213,166
854,94:d7:71:fc:67:c9,3836.705558902,11214,166
890,94:d7:71:fc:67:c9,3841.802944182,11269,166
891,94:d7:71:fc:67:c9,3841.8302453710003,11270,166
895,94:d7:71:fc:67:c9,3842.094434421,11280,166
915,94:d7:71:fc:67:c9,3869.562721445,11389,166
916,94:d7:71:fc:67:c9,3869.5899902160004,11390,166
917,94:d7:71:fc:67:c9,3869.777698666,11397,166
918,94:d7:71:fc:67:c9,3869.804883972,11398,166
919,94:d7:71:fc:67:c9,3870.253424552,11415,166
920,94:d7:71:fc:67:c9,3876.037401946,11508,166
921,94:d7:71:fc:67:c9,3876.0639358730004,11509,166
930,94:d7:71:fc:67:c9,3881.407571646,11580,166
931,94:d7:71:fc:67:c9,3881.4341045560004,11581,166
932,94:d7:71:fc:67:c9,3881.88385884,11598,166
933,94:d7:71:fc:67:c9,3881.9111382690003,11599,166
