1a:e8:29:ed:3a:d6,HAUSTUDY 2.4g,0.0,365.340640855,11,-71,2016
1a:e8:29:ed:3a:d6,HAUSTUDY 2.4g,3.6864,369.024759732,11,-73,2016
1a:e8:29:ed:3a:d6,HAUSTUDY 2.4g,3.7888,369.127083868,11,-73,2016
1a:e8:29:ed:3a:d6,HAUSTUDY 2.4g,6.9632,372.299466526,11,-73,2016
1a:e8:29:ed:3a:d6,HAUSTUDY 2.4g,7.3728,372.708669788,11,-73,2016
1a:e8:29:ed:3a:d6,HAUSTUDY 2.4g,7.4752,372.811019687,11,-75,2016
1a:e8:29:ed:3a:d6,HAUSTUDY 2.4g,7.5776,372.913458803,11,-73,2016
1a:e8:29:ed:3a:d6,HAUSTUDY 2.4g,7.9872,373.322673180,11,-71,2016
1a:e8:29:ed:3a:d6,HAUSTUDY 2.4g,11.059341,376.392883358,11,-73,2016
1a:e8:29:ed:3a:d6,HAUSTUDY 2.4g,11.1616,376.495156887,11,-73,2016
1a:e8:29:ed:3a:d6,HAUSTUDY 2.4g,11.264,376.597485948,11,-75,2016
1a:e8:29:ed:3a:d6,HAUSTUDY 2.4g,14.848,380.179186633,11,-73,2016
1a:e8:29:ed:3a:d6,HAUSTUDY 2.4g,14.9504,380.281456552,11,-73,2016
1a:e8:29:ed:3a:d6,HAUSTUDY 2.4g,18.025001,383.354176926,11,-71,2016
1a:e8:29:ed:3a:d6,HAUSTUDY 2.4g,18.5344,383.863208649,11,-71,2016
1a:e8:29:ed:3a:d6,HAUSTUDY 2.4g,22.2208,387.547143689,11,-75,2016
1a:e8:29:ed:3a:d6,HAUSTUDY 2.4g,25.6,390.924300133,11,-71,2016
1a:e8:29:ed:3a:d6,HAUSTUDY 2.4g,26.112,391.435977280,11,-73,2016
1a:e8:29:ed:3a:d6,HAUSTUDY 2.4g,29.696,395.017675870,11,-73,2016
1a:e8:29:ed:3a:d6,HAUSTUDY 2.4g,29.7984,395.120004401,11,-71,2016
1a:e8:29:ed:3a:d6,HAUSTUDY 2.4g,29.9008,395.222331951,11,-73,2016
1a:e8:29:ed:3a:d6,HAUSTUDY 2.4g,30.4128,395.734003338,11,-71,2016
1a:e8:29:ed:3a:d6,HAUSTUDY 2.4g,37.1712,402.487989842,11,-75,2016
1a:e8:29:ed:3a:d6,HAUSTUDY 2.4g,37.2736,402.590402815,11,-75,2016
1a:e8:29:ed:3a:d6,HAUSTUDY 2.4g,48.2304,413.540094375,11,-77,2016
1a:e8:29:ed:3a:d6,HAUSTUDY 2.4g,48.3328,413.642422366,11,-77,2016
1a:e8:29:ed:3a:d6,HAUSTUDY 2.4g,48.4352,413.744759053,11,-75,2016
1a:e8:29:ed:3a:d6,HAUSTUDY 2.4g,51.9168,417.224103990,11,-75,2016
1a:e8:29:ed:3a:d6,HAUSTUDY 2.4g,52.0192,417.326422593,11,-77,2016
