70:5d:cc:69:81:4c,iptime,0.0,1260.961057840,8,-91,2128
70:5d:cc:69:81:4c,iptime,11.264,1272.225389566,8,-89,2128
70:5d:cc:69:81:4c,iptime,33.5872,1294.548942204,8,-89,2128
70:5d:cc:69:81:4c,iptime,55.808,1316.770058101,8,-91,2128
70:5d:cc:69:81:4c,iptime,63.2832,1324.245402085,8,-91,2128
70:5d:cc:69:81:4c,iptime,66.8672,1327.829523528,8,-89,2128
70:5d:cc:69:81:4c,iptime,66.9696,1327.931823237,8,-91,2128
70:5d:cc:69:81:4c,iptime,78.0288,1338.991269043,8,-89,2128
70:5d:cc:69:81:4c,iptime,81.7152,1342.677765083,8,-91,2128
70:5d:cc:69:81:4c,iptime,81.8176,1342.780150693,8,-91,2128
70:5d:cc:69:81:4c,iptime,96.5632,1357.525900777,8,-91,2128
70:5d:cc:69:81:4c,iptime,96.6656,1357.628281181,8,-91,2128
70:5d:cc:69:81:4c,iptime,100.250393,1361.213231136,8,-91,2128
70:5d:cc:69:81:4c,iptime,103.8336,1364.796429922,8,-89,2128
70:5d:cc:69:81:4c,iptime,111.308805,1372.271800402,8,-91,2128
70:5d:cc:69:81:4c,iptime,118.6816,1379.644726329,8,-91,2128
70:5d:cc:69:81:4c,iptime,129.843758,1390.807038729,8,-85,2128
70:5d:cc:69:81:4c,iptime,137.3184,1398.281906342,8,-89,2128
