1.6783719813471766e-05,-91,13,1112,Public WiFi Free,4c:b1:cd:31:eb:68
1.6883025230144882e-05,-91,13,1112,Public WiFi Free,4c:b1:cd:31:eb:68
1.682896339762144e-05,-89,13,1112,Public WiFi Free,4c:b1:cd:31:eb:68
1.639437576145137e-05,-91,13,1112,Public WiFi Free,4c:b1:cd:31:eb:68
1.6572399065634992e-05,-91,13,1112,Public WiFi Free,4c:b1:cd:31:eb:68
1.6578623012029264e-05,-91,13,1112,Public WiFi Free,4c:b1:cd:31:eb:68
1.7171300545346082e-05,-91,13,1112,Public WiFi Free,4c:b1:cd:31:eb:68
1.678075334511594e-05,-91,13,1112,Public WiFi Free,4c:b1:cd:31:eb:68
1.689446005103198e-05,-91,13,1112,Public WiFi Free,4c:b1:cd:31:eb:68
1.6218080853103194e-05,-91,13,1112,Public WiFi Free,4c:b1:cd:31:eb:68
1.702064968006067e-05,-91,13,1112,Public WiFi Free,4c:b1:cd:31:eb:68
1.6751547081730876e-05,-91,13,1112,Public WiFi Free,4c:b1:cd:31:eb:68
1.7193916514991843e-05,-91,13,1112,Public WiFi Free,4c:b1:cd:31:eb:68
1.7198333129116903e-05,-89,13,1112,Public WiFi Free,4c:b1:cd:31:eb:68
1.6820405552728523e-05,-89,13,1112,Public WiFi Free,4c:b1:cd:31:eb:68
1.710321426104295e-05,-91,13,1112,Public WiFi Free,4c:b1:cd:31:eb:68
1.7176204684471266e-05,-91,13,1112,Public WiFi Free,4c:b1:cd:31:eb:68
1.7090983576448435e-05,-91,13,1112,Public WiFi Free,4c:b1:cd:31:eb:68
3.641053783676107e-05,-91,13,1112,Public WiFi Free,4c:b1:cd:31:eb:68
1.7474294493117645e-05,-91,13,1112,Public WiFi Free,4c:b1:cd:31:eb:68
1.7453454248589495e-05,-91,13,1112,Public WiFi Free,4c:b1:cd:31:eb:68
1.7453106734509686e-05,-89,13,1112,Public WiFi Free,4c:b1:cd:31:eb:68
1.7111207725452852e-05,-87,13,1112,Public WiFi Free,4c:b1:cd:31:eb:68
1.7517406977085555e-05,-87,13,1112,Public WiFi Free,4c:b1:cd:31:eb:68
1.7140847699295435e-05,-87,13,1112,Public WiFi Free,4c:b1:cd:31:eb:68
1.7229980190442285e-05,-91,13,1112,Public WiFi Free,4c:b1:cd:31:eb:68
1.7371488650486225e-05,-91,13,1112,Public WiFi Free,4c:b1:cd:31:eb:68
1.7067982312354432e-05,-89,13,1112,Public WiFi Free,4c:b1:cd:31:eb:68
1.7978202093320543e-05,-89,13,1112,Public WiFi Free,4c:b1:cd:31:eb:68
1.6377261417913476e-05,-89,13,1112,Public WiFi Free,4c:b1:cd:31:eb:68
