0a:4e:bb:75:8f:ae,621.762105961,70316,NaN,94
0a:4e:bb:75:8f:ae,621.81033568,70318,NaN,94
0a:4e:bb:75:8f:ae,684.766192375,74423,NaN,94
0a:4e:bb:75:8f:ae,684.814349827,74425,NaN,94
0a:4e:bb:75:8f:ae,684.911916535,74429,NaN,94
0a:4e:bb:75:8f:ae,684.935229593,74430,NaN,94
0a:4e:bb:75:8f:ae,747.8141897869999,82628,NaN,94
0a:4e:bb:75:8f:ae,810.738026315,99020,NaN,94
0a:4e:bb:75:8f:ae,810.78635551,99022,NaN,94
0a:4e:bb:75:8f:ae,810.8353599889999,99024,NaN,94
0a:4e:bb:75:8f:ae,810.908058707,99027,NaN,94
0a:4e:bb:75:8f:ae,810.9317854960001,99028,NaN,94
0a:4e:bb:75:8f:ae,810.956206553,99029,NaN,94
