24:de:c6:c5:3d:20,,0.0,2714.222987025,1,-91,2096
24:de:c6:c5:3d:20,,18.5344,2732.757981593,1,-91,2096
24:de:c6:c5:3d:20,,18.6368,2732.860313331,1,-91,2096
24:de:c6:c5:3d:20,,22.22342,2736.447083925,1,-89,2096
24:de:c6:c5:3d:20,,22.326139,2736.549782275,1,-91,2096
24:de:c6:c5:3d:20,,29.5936,2743.817360134,1,-91,2096
24:de:c6:c5:3d:20,,30.52824,2744.752122226,1,-91,2096
24:de:c6:c5:3d:20,,40.962013,2755.186184842,1,-91,2096
24:de:c6:c5:3d:20,,44.544,2758.768257716,1,-91,2096
24:de:c6:c5:3d:20,,44.6464,2758.870649825,1,-91,2096
24:de:c6:c5:3d:20,,52.0192,2766.243614199,1,-91,2096
24:de:c6:c5:3d:20,,55.6032,2769.827752952,1,-91,2096
24:de:c6:c5:3d:20,,55.7056,2769.930145425,1,-91,2096
24:de:c6:c5:3d:20,,70.5536,2784.778530983,1,-91,2096
24:de:c6:c5:3d:20,,70.656,2784.880929645,1,-91,2096
24:de:c6:c5:3d:20,,74.1376,2788.362617410,1,-91,2096
24:de:c6:c5:3d:20,,77.926529,2792.151633987,1,-91,2096
24:de:c6:c5:3d:20,,81.612924,2795.838147694,1,-91,2096
24:de:c6:c5:3d:20,,89.088055,2803.313484812,1,-91,2096
24:de:c6:c5:3d:20,,92.7744,2806.999838534,1,-91,2096
24:de:c6:c5:3d:20,,92.8768,2807.102275303,1,-91,2096
24:de:c6:c5:3d:20,,111.3088,2825.534800947,1,-91,2096
24:de:c6:c5:3d:20,,114.9952,2829.221177180,1,-91,2096
24:de:c6:c5:3d:20,,122.4704,2836.696616364,1,-91,2096
24:de:c6:c5:3d:20,,126.2592,2840.485592790,1,-91,2096
24:de:c6:c5:3d:20,,133.5296,2847.756184132,1,-91,2096
24:de:c6:c5:3d:20,,144.7936,2859.020374942,1,-91,2096
24:de:c6:c5:3d:20,,155.8528,2870.079861764,1,-91,2096
24:de:c6:c5:3d:20,,163.2256,2877.452851904,1,-91,2096
