0.0,-91,5,3312,KT_GiGA_5671,b4:a9:4f:70:56:75
0.0,-91,5,3312,KT_GiGA_5671,b4:a9:4f:70:56:75
-0.0008201199268754075,-91,5,3312,KT_GiGA_5671,b4:a9:4f:70:56:75
0.0,-91,5,3312,KT_GiGA_5671,b4:a9:4f:70:56:75
1.543424920528937e-05,-91,5,3312,KT_GiGA_5671,b4:a9:4f:70:56:75
0.0,-91,5,3312,KT_GiGA_5671,b4:a9:4f:70:56:75
0.0,-91,5,3312,KT_GiGA_5671,b4:a9:4f:70:56:75
0.0,-91,5,3312,KT_GiGA_5671,b4:a9:4f:70:56:75
1.5020488361336309e-05,-91,5,3312,KT_GiGA_5671,b4:a9:4f:70:56:75
0.0,-91,5,3312,KT_GiGA_5671,b4:a9:4f:70:56:75
0.0,-87,5,3312,KT_GiGA_5671,b4:a9:4f:70:56:75
1.8981450519066182e-05,-91,5,3312,KT_GiGA_5671,b4:a9:4f:70:56:75
1.5672080308448366e-05,-91,5,3312,KT_GiGA_5671,b4:a9:4f:70:56:75
1.4188463212117994e-05,-91,5,3312,KT_GiGA_5671,b4:a9:4f:70:56:75
1.4705855396421504e-05,-91,5,3312,KT_GiGA_5671,b4:a9:4f:70:56:75
1.5056913097146751e-05,-89,5,3312,KT_GiGA_5671,b4:a9:4f:70:56:75
1.4928480919310692e-05,-91,5,3312,KT_GiGA_5671,b4:a9:4f:70:56:75
1.5616111979078246e-05,-91,5,3312,KT_GiGA_5671,b4:a9:4f:70:56:75
1.5249446877352523e-05,-91,5,3312,KT_GiGA_5671,b4:a9:4f:70:56:75
1.520149795181068e-05,-91,5,3312,KT_GiGA_5671,b4:a9:4f:70:56:75
1.4718504493777136e-05,-91,5,3312,KT_GiGA_5671,b4:a9:4f:70:56:75
