1.5185407428226756e-05,-87,6,1912,BUFFALO-22DC8E,88:36:6c:d5:39:47
1.5771618636411807e-05,-87,6,1912,BUFFALO-22DC8E,88:36:6c:d5:39:47
1.5189707921090556e-05,-85,6,1912,BUFFALO-22DC8E,88:36:6c:d5:39:47
1.516433413698785e-05,-87,6,1912,BUFFALO-22DC8E,88:36:6c:d5:39:47
1.5181672974598748e-05,-85,6,1912,BUFFALO-22DC8E,88:36:6c:d5:39:47
1.4909937102023522e-05,-85,6,1912,BUFFALO-22DC8E,88:36:6c:d5:39:47
1.5309649295368894e-05,-87,6,1912,BUFFALO-22DC8E,88:36:6c:d5:39:47
1.5675779773515193e-05,-87,6,1912,BUFFALO-22DC8E,88:36:6c:d5:39:47
1.546646971635781e-05,-85,6,1912,BUFFALO-22DC8E,88:36:6c:d5:39:47
1.4835123088996257e-05,-85,6,1912,BUFFALO-22DC8E,88:36:6c:d5:39:47
1.5534186083788058e-05,-83,6,1912,BUFFALO-22DC8E,88:36:6c:d5:39:47
1.545545011232773e-05,-85,6,1912,BUFFALO-22DC8E,88:36:6c:d5:39:47
1.5625861464722562e-05,-87,6,1912,BUFFALO-22DC8E,88:36:6c:d5:39:47
1.5767781619248267e-05,-85,6,1912,BUFFALO-22DC8E,88:36:6c:d5:39:47
1.5677803138112407e-05,-85,6,1912,BUFFALO-22DC8E,88:36:6c:d5:39:47
1.5775990331100878e-05,-87,6,1912,BUFFALO-22DC8E,88:36:6c:d5:39:47
1.5620814260340045e-05,-89,6,1912,BUFFALO-22DC8E,88:36:6c:d5:39:47
1.5928746710211527e-05,-87,6,1912,BUFFALO-22DC8E,88:36:6c:d5:39:47
1.598536793356576e-05,-83,6,1912,BUFFALO-22DC8E,88:36:6c:d5:39:47
1.510303507123145e-05,-87,6,1912,BUFFALO-22DC8E,88:36:6c:d5:39:47
1.5655748469221454e-05,-85,6,1912,BUFFALO-22DC8E,88:36:6c:d5:39:47
1.586140178022507e-05,-87,6,1912,BUFFALO-22DC8E,88:36:6c:d5:39:47
1.5097684954722582e-05,-89,6,1912,BUFFALO-22DC8E,88:36:6c:d5:39:47
1.583266927219096e-05,-87,6,1912,BUFFALO-22DC8E,88:36:6c:d5:39:47
1.553387027784923e-05,-85,6,1912,BUFFALO-22DC8E,88:36:6c:d5:39:47
1.5813752418639935e-05,-85,6,1912,BUFFALO-22DC8E,88:36:6c:d5:39:47
1.5632151816662535e-05,-87,6,1912,BUFFALO-22DC8E,88:36:6c:d5:39:47
1.5511544778267732e-05,-87,6,1912,BUFFALO-22DC8E,88:36:6c:d5:39:47
1.5752905048883335e-05,-87,6,1912,BUFFALO-22DC8E,88:36:6c:d5:39:47
1.4980576944290962e-05,-87,6,1912,BUFFALO-22DC8E,88:36:6c:d5:39:47
