8e:b6:30:47:3e:43,5152.672969733,724046,NaN,94
8e:b6:30:47:3e:43,5152.7212896870005,724048,NaN,94
8e:b6:30:47:3e:43,5152.770290045,724050,NaN,94
8e:b6:30:47:3e:43,5152.818423611,724052,NaN,94
8e:b6:30:47:3e:43,5215.596216168,736341,NaN,94
8e:b6:30:47:3e:43,5215.645151238,736343,NaN,94
8e:b6:30:47:3e:43,5215.693295645,736345,NaN,94
8e:b6:30:47:3e:43,5215.741505344,736347,NaN,94
8e:b6:30:47:3e:43,5215.790508034001,736349,NaN,94
8e:b6:30:47:3e:43,5278.596572015,748640,NaN,94
8e:b6:30:47:3e:43,5278.645577231,748642,NaN,94
8e:b6:30:47:3e:43,5278.741896092,748646,NaN,94
8e:b6:30:47:3e:43,5278.839157764,748650,NaN,94
8e:b6:30:47:3e:43,5341.59621295,752747,NaN,94
8e:b6:30:47:3e:43,5341.645174911,752749,NaN,94
8e:b6:30:47:3e:43,5341.693338278,752751,NaN,94
8e:b6:30:47:3e:43,5341.7416105209995,752753,NaN,94
8e:b6:30:47:3e:43,5341.838751982,752757,NaN,94
