18:83:31:9b:75:ad,4485.8273443,24526,159
18:83:31:9b:75:ad,4485.84746542,24527,159
18:83:31:9b:75:ad,4486.08436424,24538,159
18:83:31:9b:75:ad,4486.104196257,24539,159
18:83:31:9b:75:ad,4489.163582718,24566,159
18:83:31:9b:75:ad,4489.203820768,24567,159
18:83:31:9b:75:ad,4489.7427786319995,24580,159
18:83:31:9b:75:ad,4489.783125434,24581,159
18:83:31:9b:75:ad,4492.073411037999,24600,159
18:83:31:9b:75:ad,4493.918795026,24612,157
18:83:31:9b:75:ad,4493.939033426999,24613,157
18:83:31:9b:75:ad,4494.517159414,24639,157
