ea:49:58:53:89:71,0.0,0,94
ea:49:58:53:89:71,0.0489712729997791,2,94
ea:49:58:53:89:71,0.09712422600000536,4,94
ea:49:58:53:89:71,0.12167794700008017,5,94
ea:49:58:53:89:71,0.1453300999999101,6,94
ea:49:58:53:89:71,0.24255220799977906,10,94
ea:49:58:53:89:71,62.91763823899987,11,94
ea:49:58:53:89:71,62.942014495999956,12,94
ea:49:58:53:89:71,63.014712745,15,94
ea:49:58:53:89:71,63.06299116299988,17,94
ea:49:58:53:89:71,63.11199025499991,19,94
ea:49:58:53:89:71,63.160143598999866,21,94
ea:49:58:53:89:71,126.08980537399998,28,94
ea:49:58:53:89:71,126.11414187799983,29,94
ea:49:58:53:89:71,126.18690106399981,32,94
ea:49:58:53:89:71,189.0055243889999,35,94
ea:49:58:53:89:71,189.05371408099995,37,94
ea:49:58:53:89:71,189.07829354199998,38,94
ea:49:58:53:89:71,189.10199970100007,39,94
ea:49:58:53:89:71,189.150957177,41,94
ea:49:58:53:89:71,189.19906639899978,43,94
ea:49:58:53:89:71,251.952449076,44,94
ea:49:58:53:89:71,252.00131552099992,46,94
ea:49:58:53:89:71,252.09783514499986,50,94
ea:49:58:53:89:71,252.12481211499994,51,94
ea:49:58:53:89:71,252.14802817100008,52,94
