00:1f:1f:be:5a:80,,0.0,371.793086358,9,-91,2024
00:1f:1f:be:5a:80,,3.584,375.377139182,9,-91,2024
00:1f:1f:be:5a:80,,3.7888,375.581966095,9,-91,2024
00:1f:1f:be:5a:80,,7.2704,379.063476660,9,-91,2024
00:1f:1f:be:5a:80,,7.4752,379.268411172,9,-91,2024
00:1f:1f:be:5a:80,,11.0592,382.852429868,9,-89,2024
00:1f:1f:be:5a:80,,19.0464,390.839686658,9,-91,2024
00:1f:1f:be:5a:80,,19.1488,390.942175785,9,-89,2024
00:1f:1f:be:5a:80,,21.504,393.297337215,9,-89,2024
00:1f:1f:be:5a:80,,48.2304,420.024127467,9,-89,2024
00:1f:1f:be:5a:80,,51.9168,423.710577116,9,-91,2024
00:1f:1f:be:5a:80,,59.2896,431.083531578,9,-91,2024
00:1f:1f:be:5a:80,,59.392,431.186005549,9,-89,2024
00:1f:1f:be:5a:80,,74.24,446.034209051,9,-89,2024
00:1f:1f:be:5a:80,,77.2096,449.003781526,9,-91,2024
00:1f:1f:be:5a:80,,85.2992,457.093504290,9,-81,2024
00:1f:1f:be:5a:80,,92.672,464.466483309,9,-91,2024
00:1f:1f:be:5a:80,,95.6416,467.436007246,9,-91,2024
00:1f:1f:be:5a:80,,118.5792,490.373983944,9,-89,2024
00:1f:1f:be:5a:80,,118.6816,490.476354313,9,-91,2024
00:1f:1f:be:5a:80,,118.784,490.578765470,9,-91,2024
00:1f:1f:be:5a:80,,122.2656,494.060414522,9,-91,2024
00:1f:1f:be:5a:80,,126.1568,497.951714840,9,-91,2024
00:1f:1f:be:5a:80,,133.42757,505.222668933,9,-91,2024
00:1f:1f:be:5a:80,,140.0832,511.878313097,9,-89,2024
00:1f:1f:be:5a:80,,140.9024,512.697609330,9,-89,2024
00:1f:1f:be:5a:80,,152.1664,523.961748919,9,-91,2024
00:1f:1f:be:5a:80,,154.931209,526.726503875,9,-89,2024
00:1f:1f:be:5a:80,,155.648086,527.443402537,9,-91,2024
00:1f:1f:be:5a:80,,155.7504,527.545806407,9,-91,2024
00:1f:1f:be:5a:80,,155.8529,527.648274282,9,-91,2024
00:1f:1f:be:5a:80,,166.912262,538.707757482,9,-89,2024
