aa:dc:45:62:3c:15,0.0,0,94
aa:dc:45:62:3c:15,0.09704423100038184,4,94
aa:dc:45:62:3c:15,0.14541873500002112,6,94
aa:dc:45:62:3c:15,0.1944230349999998,8,94
aa:dc:45:62:3c:15,0.24257966100003614,10,94
aa:dc:45:62:3c:15,62.98949104500025,13,94
aa:dc:45:62:3c:15,63.03761146299985,15,94
aa:dc:45:62:3c:15,63.08589666100033,17,94
aa:dc:45:62:3c:15,63.13518968800008,19,94
aa:dc:45:62:3c:15,63.18379383299998,21,94
aa:dc:45:62:3c:15,126.0047863220002,24,94
aa:dc:45:62:3c:15,126.05298672900062,26,94
aa:dc:45:62:3c:15,126.10117887700017,28,94
aa:dc:45:62:3c:15,126.19840096400048,32,94
aa:dc:45:62:3c:15,188.96902504400032,34,94
aa:dc:45:62:3c:15,188.9936509250001,35,94
aa:dc:45:62:3c:15,189.04177991700044,37,94
aa:dc:45:62:3c:15,189.1390733140006,41,94
aa:dc:45:62:3c:15,252.02542573300025,47,94
aa:dc:45:62:3c:15,252.1472367020001,52,94
aa:dc:45:62:3c:15,252.19538792599997,54,94
